time;escaped_particles
41.84999999999978;199
41.09999999999979;199
44.09999999999976;200
0.15;0
10.650000000000015;55
11.400000000000016;60
38.09999999999982;195
9.150000000000011;43
12.90000000000002;69
38.84999999999981;196
8.40000000000001;39
13.650000000000022;74
22.04999999999997;119
39.5999999999998;198
15.900000000000027;84
21.299999999999976;117
22.79999999999996;125
40.349999999999795;199
15.150000000000025;81
14.400000000000023;75
35.099999999999845;185
37.349999999999824;194
9.900000000000013;48
23.549999999999955;128
35.84999999999984;189
36.59999999999983;191
19.79999999999999;108
33.59999999999986;180
34.34999999999985;182
32.849999999999866;176
32.09999999999987;171
18.300000000000004;100
20.549999999999983;113
12.150000000000018;63
19.049999999999997;101
19.199999999999996;102
19.94999999999999;108
18.450000000000003;100
17.70000000000001;95
16.950000000000017;92
16.200000000000024;87
0.44999999999999996;0
23.699999999999953;130
13.350000000000021;72
12.60000000000002;67
8.100000000000009;37
8.85000000000001;41
9.600000000000012;47
21.449999999999974;117
25.949999999999932;140
11.100000000000016;57
11.850000000000017;62
20.69999999999998;114
25.19999999999994;138
22.199999999999967;121
24.449999999999946;135
22.94999999999996;127
10.350000000000014;53
5.5500000000000025;18
0.9;0
6.300000000000004;27
4.049999999999999;10
7.800000000000008;35
26.699999999999925;144
28.949999999999903;157
7.050000000000006;32
28.19999999999991;152
4.800000000000001;13
27.449999999999918;149
30.44999999999989;168
29.699999999999896;162
31.199999999999882;169
31.949999999999875;171
2.3999999999999995;4
1.7999999999999996;3
3.149999999999999;6
40.94999999999979;199
40.1999999999998;199
38.69999999999981;196
43.19999999999977;199
1.05;1
39.449999999999804;198
43.94999999999976;199
3.8999999999999986;10
41.69999999999978;199
42.449999999999775;199
29.849999999999895;164
29.099999999999902;157
30.599999999999888;169
31.34999999999988;169
41.399999999999785;199
42.14999999999978;199
40.64999999999979;199
39.8999999999998;199
42.89999999999977;199
43.649999999999764;199
37.64999999999982;195
36.89999999999983;192
38.399999999999814;196
39.14999999999981;196
35.39999999999984;185
36.149999999999835;190
33.89999999999986;182
34.64999999999985;183
33.149999999999864;177
32.39999999999987;172
14.100000000000023;74
14.850000000000025;77
15.600000000000026;82
9.300000000000011;45
11.550000000000017;60
10.050000000000013;50
6.150000000000004;25
15.300000000000026;81
10.800000000000015;56
4.65;12
5.400000000000002;16
14.550000000000024;76
12.300000000000018;63
13.800000000000022;74
13.05000000000002;70
16.350000000000023;87
43.499999999999766;199
3.449999999999999;8
2.6999999999999993;5
1.6499999999999997;3
20.84999999999998;114
20.099999999999987;110
37.49999999999982;194
38.249999999999815;196
41.99999999999978;199
42.74999999999977;199
22.349999999999966;121
38.99999999999981;196
41.24999999999979;199
21.599999999999973;117
39.7499999999998;198
40.499999999999794;199
18.6;100
35.99999999999984;189
34.49999999999985;182
36.74999999999983;191
19.349999999999994;104
35.249999999999844;185
33.74999999999986;181
17.85000000000001;96
32.999999999999865;176
32.24999999999987;171
17.100000000000016;92
25.349999999999937;139
24.599999999999945;136
23.09999999999996;127
27.599999999999916;149
6.900000000000006;31
23.84999999999995;131
7.6500000000000075;35
26.09999999999993;141
28.34999999999991;153
8.55000000000001;39
26.849999999999923;144
22.499999999999964;123
36.44999999999983;191
35.69999999999984;188
37.94999999999982;195
23.249999999999957;127
37.199999999999825;193
34.199999999999854;182
23.99999999999995;132
34.94999999999985;184
33.44999999999986;179
32.69999999999987;175
20.249999999999986;111
24.749999999999943;136
19.499999999999993;104
21.74999999999997;118
20.99999999999998;115
26.999999999999922;146
27.749999999999915;150
26.24999999999993;142
25.499999999999936;139
29.2499999999999;159
28.499999999999908;154
30.749999999999886;169
29.999999999999893;164
31.49999999999988;169
0.75;0
3.7499999999999987;10
2.999999999999999;6
2.2499999999999996;4
